Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
HP_ABNORMAL_CIRCULATING_BRANCHED_CHAIN_AMINO_ACID_CONCENTRATION	-0.342384959686962	-0.20849200691597058	0.8348448230731962	1.0	1.0	8	MCCC2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION	-0.2518202718683182	-0.20821036582731556	0.835064715192837	1.0	1.0	28	LRRK2,SIRT1,SDR16C5,PINK1,SREBF1,ZBTB7B,ING2,NIPBL,C6orf89,NDN,BCL6,RRP8
GOBP_REGULATION_OF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	0.2993448681337577	0.2079181226912883	0.8352928985245951	1.0	1.0	6	MGAT5,GNAI2,CD33,LGALS3,PTPRC
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY	-0.25926140481592286	-0.207867872206416	0.8353321354820227	1.0	1.0	25	FMN1,EPB41L5,TSC1,SMAD3,WNT4,TEK
GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING	-0.2592540346336246	-0.20781340289030936	0.8353746670815454	1.0	1.0	25	RBM24,CPEB3,CPEB2
HP_ABNORMALITY_OF_VITAMIN_K_METABOLISM	0.1962219826951008	0.20753702154340492	0.835590482986234	1.0	1.0	13	TJP2,HLA-DQA1,SEMA4D,HLA-DQB1,BAAT
GOBP_LUNG_LOBE_DEVELOPMENT	0.2991208914273401	0.2074755673744446	0.8356384719418419	1.0	1.0	6	LIF,FOXF1,TGFBR2,FGFR2,GRHL2
GOBP_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS	-0.31218680879192157	-0.20737990337564938	0.8357131762343533	1.0	1.0	11	IGF1R,AR
GOCC_EARLY_ENDOSOME	-0.19310679957741136	-0.2072095915138774	0.8358461769258587	1.0	1.0	352	EHD2,GRIPAP1,VPS41,LNPEP,RABEP2,STAM2,RAB5B,ARF6,RAB31,VPS18,HPS6,GPR107,GRIA1,TPCN1,RUFY1,SIAH2,UHRF1BP1L,MAGEL2,CLN3,ASTN2,RET,KIF16B,FLOT1,MON2,WLS,APPL2,VPS8,ATP7A,ZFYVE16,HFE,USP8,PRDX3,TRAK2,TSG101,MAPK3,PLD4,TLR3,EPHA3,RAB17,BAIAP3,ZFYVE28,SERPINB1,SLC1A1,FIG4,OSBPL6,NISCH,SNX19,TRIM3,RHOB,TMEM184A,RAB5C,APBB2,RAB21,APPL1,SORL1,PTPN23,STEAP2,RAB14,PTP4A2,CLCN3,AP1AR,ERBB2,SNX30,HTT,CNTNAP2,TMEM127,SORCS2,SNX1,CCDC154,KCNH1,PTPN1,PLEKHF2,NAPEPLD,VPS16,RABEP1,MGRN1,F2R,OR51E2,RNF157,EHD3,NEURL1B,MYO1D,ASAH1,MR1,AOC3,PSEN1,SNX27,EEA1,TMEM9B,SNX13,SGK3,STEAP4,TRAK1,UBXN6
GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	-0.22874542938853068	-0.20711974163918723	0.8359163447784654	1.0	1.0	60	AKR7A2,DHRS4L1,ALDH3A2,HAGH,PNPO,DKK3,SDR16C5,EDNRB,CACNA1H,ALDH3B2,WNT4,DHRS4,AKR7A3
GOMF_VIRION_BINDING	-0.32243234691671174	-0.20710681408997167	0.8359264405969302	1.0	1.0	10	TSG101,ANXA9
HP_FACIAL_SHAPE_DEFORMATION	-0.2924631253816484	-0.2070488544393465	0.8359717047375887	1.0	1.0	13	FGF20,AGTR1
GOBP_REGULATION_OF_AXON_GUIDANCE	0.26953015624129284	0.20682967683742226	0.8361428784810747	1.0	1.0	8	MYCBP2,NRP1,TUBB2B,VEGFA,NOVA2,YTHDF1,PTPRO
HP_SPIDER_HEMANGIOMA	-0.36448948258098257	-0.20628863337239234	0.8365654568469814	1.0	1.0	5	TCF4,MST1
HP_SHORTENED_QT_INTERVAL	0.20909651039042226	0.20619207281568808	0.8366408797850762	1.0	1.0	12	CACNA1C,CACNA2D1,KCNQ1,CDKN2B,CDKN1A,CACNB2,KCNJ2,KCNH2,MEN1,CDKN2C,CDC73
HP_HEMATEMESIS	0.20909651039042168	0.20619207281568808	0.8366408797850771	1.0	1.0	12	WAS,WIPF1,ATRX,CDKN2B,ENG,CDKN1A,DAXX,GP1BA,MEN1,CDKN2C,ACVRL1
GOMF_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY	-0.2754199754828381	-0.20615236190460373	0.8366718982026702	1.0	1.0	17	HDAC11,SIRT3,SIRT1,HDAC7
GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	0.12461478119568722	0.20593679044315172	0.8368402867219289	1.0	1.0	18	MGST3,GGTLC2,SYK,LTC4S,PLA2G5,GGTLC1,PLA2G1B,GGTA1,GGT7,LTA4H,ALOX5,GGT1,GGT6,ALOX5AP,PLA2G4A,GGT3P,GGT5
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	0.28264232159976627	0.2059180281491937	0.8368549427952927	1.0	1.0	7	SOX9
GOBP_SEROTONIN_METABOLIC_PROCESS	0.25339165520077733	0.2055893656924459	0.8371116850310614	1.0	1.0	9	
GOBP_IRON_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	-0.35742359377806243	-0.20549425816939504	0.8371859836974032	1.0	1.0	6	HFE,STEAP2,ISCU
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	-0.2781450631831258	-0.20542475444790953	0.8372402814121571	1.0	1.0	16	VAMP2,NOS1AP,KCNE4,KCNS2
GOCC_PRESYNAPTIC_ENDOCYTIC_ZONE	-0.3483702127937599	-0.20541790843340735	0.8372456296992716	1.0	1.0	7	FCHO2
GOBP_NEGATIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	-0.34159736137042424	-0.20535493011438755	0.8372948303761554	1.0	1.0	8	LDB1,STAT5B,HSPA9
GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_SIGNALING_PATHWAY	0.2823323269846963	0.2053372873219641	0.8373086136039243	1.0	1.0	7	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	0.16059111760945877	0.20526402534992028	0.8373658492073794	1.0	1.0	16	MCOLN2,MBP,MIF,TNF,MYD88,HMGB1
GOBP_LIPID_TRANSLOCATION	-0.23520084869742644	-0.20523747444900908	0.8373865921980777	1.0	1.0	50	ABCA3,ABCA2,TMEM30B,ATP8B3,ABCB4,SLC4A1,ATP8B1,TMEM41B,ABCG1,ABCA12,ATP9B,PRKCD
GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.2531769052368843	0.20523507142731834	0.8373884695733449	1.0	1.0	9	AFG3L2,STOML2
HP_ABNORMAL_CUTANEOUS_ELASTIC_FIBER_MORPHOLOGY	0.2976650428355889	0.20462494576371215	0.8378651638805978	1.0	1.0	6	CYP26C1,ATP6V1A,FBLN5,ATP6V0A2,ATP6V1E1
GOCC_BRCA1_A_COMPLEX	0.31175811870101977	0.2045379994469394	0.8379331003324872	1.0	1.0	5	BARD1,BRCC3,ANKRD39,UIMC1
GOBP_NOTCH_SIGNALING_PATHWAY	-0.20522714340793657	-0.20420103784115273	0.8381964003642639	1.0	1.0	155	HEYL,METTL3,TIMP4,KRT19,ANGPT4,CFD,CD46,SYNJ2BP,ROBO2,IFT74,DTX3,ARRB1,TSPAN5,PLN,ZBTB7A,TSPAN15,CDKN1B,ZNF423,POSTN,S1PR3,NEURL1B,IL6ST,HES5,IFT172,EPN2,MAML3,CDH6,LFNG,FGF10,SEL1L,PSEN2,SIX1,HIF1AN,NOTCH4,APH1B,FOXA1,PSEN1,TP63,GATA2,DLX2,ZMIZ1,POFUT1
HP_FOCAL_SENSORY_SEIZURE_WITH_VISUAL_FEATURES	0.2974410661291844	0.2041903845066113	0.8382047251196205	1.0	1.0	6	CNTN2,EPM2A,NHLRC1,MICAL1,RELN
HP_JUVENILE_CATARACT	0.22044705085325114	0.2039151101569432	0.8384198369680267	1.0	1.0	11	SPTBN1,LEMD2,CYP27A1,RECQL4
GOBP_INTRACELLULAR_MRNA_LOCALIZATION	-0.34117061775418683	-0.20366077329905097	0.8386185980445109	1.0	1.0	8	ZNF385A
GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY	-0.3636647364406358	-0.2035466132203545	0.8387078160681047	1.0	1.0	5	SENP7
HP_ABNORMAL_URINE_METABOLITE_LEVEL	-0.2027215796198337	-0.20337569487200535	0.8388413955102383	1.0	1.0	433	WDR73,MOCS1,PIK3C2A,FBP1,CD46,ATPAF2,HGD,AUH,SNAP29,ETFDH,NF1,COL4A6,MLXIPL,ITGA3,RET,PRTN3,APC,SGSH,GTF2IRD2,SLITRK6,FAH,DISP1,SURF1,COQ6,SUOX,CFB,NOS1AP,DCXR,SLC16A12,XPC,HNF1A,GPHN,TAT,THBD,SLC19A2,ERCC4,ALDH4A1,ALAD,LMX1B,GAPVD1,ATP7B,SLC1A1,TTC37,KANK2,DNAJC19,HMGCL,LRP2,SLC35A1,SLC5A2,EMP2,CORIN,FUCA1,PEX1,PAH,RRM2B,PIGB,GLUD1,ERBB2,WDR19,MAGI2,CLCNKA,MOCS2,GATA3,PAX2,LAMB2,ASPA,MIA3,TK2,TMEM127,MCCC2,MAX,PIGT,GATM,KCNJ11,SARDH,IDUA,PREPL,XPA,ADAMTS13,ABCC8,SUMF1,IVD,ABCD4,AGA,ISCU,CYP2R1,PCK1,MTHFR,COL4A5,KRT18,NAGLU
GOBP_NEUROFILAMENT_CYTOSKELETON_ORGANIZATION	0.25189863100947174	0.2031499164989934	0.8390178573466969	1.0	1.0	9	INA
GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS	-0.3316482810180994	-0.20309419568566844	0.8390614083659766	1.0	1.0	9	ERBB4
HP_OPTIC_NERVE_COMPRESSION	0.281102105552046	0.20305406087373923	0.8390927777749679	1.0	1.0	7	
GOMF_COPPER_CHAPERONE_ACTIVITY	-0.3567080154019105	-0.20297780414168054	0.8391523808170012	1.0	1.0	6	COX17,ATP7A,PARK7
GOBP_RESPONSE_TO_CARBOHYDRATE	-0.2011464275889126	-0.2029229167494193	0.8391952819354136	1.0	1.0	180	IGF1R,UBTF,PPP3CB,LEP,GIPR,UNC13B,ERN1,VAMP2,COLEC12,NQO1,ABCA12,SIN3A,CMA1,GLUL,ZNF236,ACVR2B,NOX4,NR1D1,RPS6KA2,CALCRL,CDKN1B,ANO1,XBP1,SLC6A1,GPR68,ITGA2,PCK2,ADRA2A,SIDT2,SLC30A8,THBS1,STXBP4,BAD,GPR27,PTPRN2,MLXIPL,RAB11FIP2,EPHA5,FKBP1B,PAX2,BAIAP3,TREM2,PRKAA2,C2CD2L,ADIPOQ,SARM1,SREBF1,PCK1,ADCY5,TRPM4,GRIK5,HMGCS2,GCK
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION	0.26729013832115367	0.2029007260350293	0.8392126267913458	1.0	1.0	8	CAPN3,GNL3L,RELA,HMG20A,PARK7,HMG20B,CTNNB1
GOBP_REGULATION_OF_MICROTUBULE_BINDING	0.23537943714671505	0.20281571695495737	0.8392790728847368	1.0	1.0	10	HSF1,MAP2
HP_PROMINENT_ANTIHELIX	0.2061838346496493	0.2026278101281629	0.8394259515481608	1.0	1.0	12	AP4E1,SLC16A2,EVC,RECQL4,WAC,PGAP1,RBM10,MGAT2,EVC2,GLI2,TRIO
GOCC_CYTOSOLIC_REGION	0.16547951533808425	0.20249981263917527	0.839526004868203	1.0	1.0	15	HOMER1,FBXO45,HSPA8,PRKCB,PLCB3,DBN1
HP_SCLEROSIS_OF_HAND_BONE	0.25141286053432355	0.20236814206395226	0.8396289320793064	1.0	1.0	9	SLC34A2,LMNA
GOBP_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT	0.21917429607138664	0.20222803140638868	0.8397384599353723	1.0	1.0	11	STX10,SNX8
GOBP_REGULATION_OF_GLIAL_CELL_APOPTOTIC_PROCESS	0.2190645301929093	0.20208452614445904	0.8398506446520744	1.0	1.0	11	PRKCI,PRKCA,CCL2
GOMF_ADRENERGIC_RECEPTOR_ACTIVITY	-0.33139750334227414	-0.20203827592938994	0.8398868012828768	1.0	1.0	9	ADRA1D,ADRA2A,ADRA1A,ADRB2,ADRA2C
HP_DECREASED_ADENOSYLCOBALAMIN	0.28040922832445103	0.20178318434652964	0.8400862280929924	1.0	1.0	7	MMACHC
HP_ALVEOLAR_RIDGE_OVERGROWTH	-0.33133521942323985	-0.20177625170332303	0.8400916480738068	1.0	1.0	9	SNRPN,TBX15,DHCR24,BRF1
GOBP_REGULATION_OF_GASTRULATION	0.25098223727523933	0.20167999590301622	0.8401669022021094	1.0	1.0	9	OSR1,TGIF2
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL	-0.32121279472543396	-0.20162376082209343	0.8402108682494678	1.0	1.0	10	MAPT
HP_THICK_UPPER_LIP_VERMILION	-0.27004250503990923	-0.20151640887539646	0.840294800174636	1.0	1.0	19	APC,BRCA1,GPC4,EBF3,COL11A1,MINPP1,WDR26,STRADA,ABCC9,KDM4B
GOBP_MRNA_METHYLATION	0.21857719685023386	0.20145119922267707	0.8403457845026348	1.0	1.0	11	TRMT61B,TRMT6,NSUN2,TRMT61A,METTL8
GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT	-0.34051153056361966	-0.2010519947926861	0.8406579180647409	1.0	1.0	8	BAIAP2,TNIK,PSD
HP_SLEEP_APNEA	-0.2189522716046916	-0.2008659938247388	0.8408033587387937	1.0	1.0	92	PIGT,SNRPN,USP7,SRPX2,IDUA,TSPYL1,IDS,CREBBP,EXOC2,DCTN1,NDN,AFF4,DMPK,P4HTM,LRRC32,MAGEL2,SLC5A7,RERE,RET,LAMB2,COL3A1,PCGF2,LTBP3,TCF4,SPOP,FGFR3,ARL3,SYT1,COLQ
HP_DISTAL_LOWER_LIMB_MUSCLE_WEAKNESS	-0.2334162595328976	-0.2008004614272556	0.8408546021113121	1.0	1.0	52	MAPT,SARDH,REEP1,HSPB1,HSPB8,SORD
GOBP_HYPOTHALAMUS_CELL_DIFFERENTIATION	0.2660436866956014	0.20076585367418764	0.840881664081905	1.0	1.0	8	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN	0.20446766936586472	0.20063398520689835	0.8409847820221097	1.0	1.0	12	
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN	0.20446766936586472	0.20063398520689835	0.8409847820221097	1.0	1.0	12	
HP_REDUCED_FEV1_FVC_RATIO	-0.3470755344498962	-0.20057425349874247	0.841031491665744	1.0	1.0	7	SCNN1A
GOBP_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT	-0.3014006292230209	-0.20042934349287833	0.8411448122761418	1.0	1.0	12	RHOXF1,EDNRA,RET,EDNRB
GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	-0.2374511102854564	-0.2004247137553361	0.8411484328166652	1.0	1.0	44	DUSP3,STYXL1,DUSP6,DUSP5,DUSP19,DUSP8,CDC14A,PTP4A2,PTEN,SSH3,DUSP18,DUSP15,DUSP10,DUSP4,TPTE,PTPDC1,DUSP16,DUSP1,DUSP28,DUSP13
GOMF_PROTON_CHANNEL_ACTIVITY	0.3095935462190946	0.2002106941323727	0.8413158037925434	1.0	1.0	5	
GOMF_GLUCOSIDASE_ACTIVITY	0.23357785700352246	0.2002092879287467	0.8413169035176407	1.0	1.0	10	MOGS
GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION_TO_BONE_MARROW	0.30959238498085945	0.2002083978926612	0.8413175995727684	1.0	1.0	5	
GOCC_POSTSYNAPTIC_CYTOSOL	0.20400594598076982	0.20011076152090568	0.8413939571143871	1.0	1.0	12	FBXO45,HOMER1,HSPA8,PLCB3,DBN1
GOBP_REGULATION_OF_MITOTIC_RECOMBINATION	-0.3558867188337845	-0.20010171851193626	0.8414010293692535	1.0	1.0	6	ZSCAN4,MLH1,RAD50
GOMF_CAMP_RESPONSE_ELEMENT_BINDING_PROTEIN_BINDING	0.24993478493979993	0.20002521603410606	0.8414608600797084	1.0	1.0	9	DDIT3,CREM,CRTC2,ATF4
GOBP_RNA_INTERFERENCE	0.2038473784917667	0.19993235324779923	0.8415334870160829	1.0	1.0	12	PRKRA,CLP1,TERT,XPO5
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	-0.2602862894246132	-0.19986115056615117	0.8415891747425932	1.0	1.0	24	SOCS2,GGNBP2,PPP2CA,PTPRT,ADIPOR1
HP_ENLARGEMENT_OF_THE_ANKLES	0.2950986152412287	0.1997093056486694	0.8417079355321277	1.0	1.0	6	
GOBP_RESPONSE_TO_INSECTICIDE	0.27922873298940526	0.19964286997205072	0.8417598972674138	1.0	1.0	7	MAP1B,DDC,CPOX
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_BY_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	-0.3400944762201338	-0.19940611700963862	0.8419450758884128	1.0	1.0	8	HSPB1,GAB1,MYO1C
HP_CERVICAL_RIBS	-0.3206951780819611	-0.19930784820791825	0.8420219403508131	1.0	1.0	10	AFF3
GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	0.23280789989649003	0.19912051879550163	0.8421684709289767	1.0	1.0	10	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	0.3089315675492095	0.1989060838845409	0.8423362103559473	1.0	1.0	5	CTNNBIP1,HMGB1,HEY2
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	0.3089315675492095	0.1989060838845409	0.8423362103559473	1.0	1.0	5	CTNNBIP1,HMGB1,HEY2
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	-0.2854393846771376	-0.19864091565683228	0.8425436452731734	1.0	1.0	14	KCNMA1,ADRA2A,CALCRL,PRKG1
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	0.2160774286885862	0.19829919720644185	0.8428109797548051	1.0	1.0	11	PELI1
HP_ABSENT_HAND	-0.2769559336968406	-0.19827110668516834	0.8428329564447747	1.0	1.0	16	BTRC,TBX3
GOMF_ADENYLATE_KINASE_ACTIVITY	-0.3619643991424984	-0.19793281208399804	0.8430976316851906	1.0	1.0	5	AK7
HP_SHOULDER_FLEXION_CONTRACTURE	-0.3552270563860954	-0.19780110048113042	0.8432006851249267	1.0	1.0	6	KY,MYLPF,TNNT1,COL12A1,MYH3,HSPG2
GOBP_POSTSYNAPTIC_MEMBRANE_ASSEMBLY	0.21546992270638612	0.19755734432514838	0.8433914112449397	1.0	1.0	11	NLGN2,NLGN3,EPHB2,NLGN4Y,CDH2,CEL,NRXN1,NLGN4X,LRP4,NLGN1
HP_PREMATURE_BIRTH	-0.20498609482780583	-0.1974898577872901	0.8434442174656132	1.0	1.0	138	ABCA3,PEX10,COL1A1,WDR73,ABCB4,MEG3,DISP1,CDON,ABCA12,HBB,PEX19,MAGED2,FDXR,ATP8B1,COL5A2,PTH1R,SLC26A3,RALGAPA1,FBN1,PEX1,PNPO,PEX2,CLCNKA,COL1A2,SLC27A4,COL3A1,DHPS,ALB,FZD4,CLCN7,PEX12,FIG4,TDGF1,FLNB
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	-0.26577276861698523	-0.1970835000691069	0.8437621952356686	1.0	1.0	21	BAIAP3,C2CD2L,PPP3CB,BAD,GPR27,PLA2G6,TRPM4,RFX6,ANO1,GPR68
GOBP_REGULATION_OF_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	0.29363471452923684	0.1969678872648124	0.843852667723147	1.0	1.0	6	KCNH2
GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY	0.2636771915552549	0.19681303573287767	0.8439738495984654	1.0	1.0	8	HMGB1,GZMA,DDX11,RPS3
GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	0.2310560576348262	0.19669888325993212	0.844063184051862	1.0	1.0	10	SPRY2,WASF1,DOK5
GOCC_TORC1_COMPLEX	-0.36153415453529825	-0.19652076000489127	0.8442025853331618	1.0	1.0	5	SMG1,RPTOR,MLST8,TELO2,MTOR
GOBP_NEUROTRANSMITTER_REUPTAKE	-0.24384297089307108	-0.1963542700826757	0.8443328866483917	1.0	1.0	33	SLC6A4,SLC18A2,TOR1A,SLC1A7,PER2,DRD1,SLC1A2,SLC6A1,ATP1A2
GOCC_NURF_COMPLEX	0.27734671130009725	0.19629548638975347	0.8443788940093024	1.0	1.0	7	
HP_OROMANDIBULAR_DYSTONIA	-0.2789959952701888	-0.1961684721716317	0.8444783041557884	1.0	1.0	15	SPG11,COASY
GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	0.21424482699673253	0.19608967006875422	0.844539981398406	1.0	1.0	11	
HP_OPSOCLONUS	0.29314596983935004	0.196062711304416	0.8445610818440925	1.0	1.0	6	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	-0.30980173885416856	-0.19601025893619117	0.8446021362837048	1.0	1.0	11	MRPS27,RMND1
HP_JOINT_CONTRACTURES_INVOLVING_THE_JOINTS_OF_THE_FEET	-0.24922549911801228	-0.19597726678349536	0.8446279594396287	1.0	1.0	29	SLC29A3,TGFB3,ERLIN2,GLI3,FGFR3,PIGN,BCOR
HP_TRACTIONAL_RETINAL_DETACHMENT	-0.3458183500591	-0.19590399330432096	0.8446853116287008	1.0	1.0	7	VCAN,FZD4
HP_PROFOUND_SENSORINEURAL_HEARING_IMPAIRMENT	0.26295618075606425	0.19563472029095585	0.8448960824964136	1.0	1.0	8	CIB2
GOMF_LYSOPHOSPHATIDIC_ACID_RECEPTOR_ACTIVITY	0.3071511677859127	0.19544094476847063	0.8450477652985584	1.0	1.0	5	LPAR3
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	-0.23583815114150042	-0.1952873552074379	0.8451679955813693	1.0	1.0	47	AKAP9,ADRA2A,STK39,NOS1AP,LRRC26,WNK4,ALG10B,ABCC8,KCNC2
HP_CEREBELLAR_HEMORRHAGE	-0.3610893785002197	-0.19506461522864682	0.8453423633862713	1.0	1.0	5	IVD
GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	-0.2632655729836749	-0.1949899052843389	0.8454008503587955	1.0	1.0	22	ABCA2,ERLIN2,FGF19,DKK3,WNT4
GOBP_COMMON_PARTNER_SMAD_PROTEIN_PHOSPHORYLATION	0.2925030609207946	0.19487969642882663	0.8454871293483857	1.0	1.0	6	
GOBP_REGULATION_OF_FEVER_GENERATION	0.24648987427755825	0.19477197090640597	0.8455714660068083	1.0	1.0	9	TNFRSF11A,PTGS2,TNF
HP_ABNORMALITY_OF_GLYCOLIPID_METABOLISM	0.26236209889681206	0.19467292333214425	0.8456490103942853	1.0	1.0	8	GLA,PSAP,GM2A,HEXA,KHK,ARSA,MCOLN1
GOBP_STEROL_IMPORT	0.2923655762707161	0.19462784310482362	0.8456843042183593	1.0	1.0	6	SCARB1
HP_CONTRACTURES_OF_THE_LARGE_JOINTS	0.3066629339305789	0.1945018159864138	0.8457829739293223	1.0	1.0	5	PEX5,CLIC2,MTX2,PLAA
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	-0.21398533330537903	-0.19441145352489864	0.8458537223977105	1.0	1.0	101	IGF1R,THPO,LEP,CALCR,LRP2,F10,NOX4,F7,RAMP3,HIP1,TPBG,P2RX4,RET,GATA3,EGF,FAM110C,CX3CR1,IGF2,TEK,MEIS3,GDF15,INSR
GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	0.3065508068227237	0.19428681161691297	0.8459513116867599	1.0	1.0	5	SRGAP2,DAB2IP,SUN1
HP_ABNORMAL_HUMERUS_MORPHOLOGY	-0.33874668372616984	-0.1941132361983784	0.8460872177608432	1.0	1.0	8	KIAA0753,ATP7A,FLNB,SRCAP
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE	-0.2218577719854409	-0.19384966669354342	0.8462935961555824	1.0	1.0	81	VAMP4,LRP2,AVPR2,EPN2,AREG,AP2B1,SYT9,SLC2A8,MYO6,FZD4,TGOLN2,SCARB2,ROR2,SYT1,VAMP2,SFTPA2,EGF,LMBRD1
GOBP_REGULATION_OF_BONE_MINERALIZATION	-0.22717665953047456	-0.19384643321923312	0.8462961280740708	1.0	1.0	68	GJA1,KL,ECM1,NBR1,BCOR,ACVR2B,SMAD3,COMP,TFAP2A,WNT4,OMD,TMEM119,TGFB3,BMPR1B,LTBP3,S1PR1,GATA1,TRPM4,BMP4,ENPP1
GOBP_LUTEINIZING_HORMONE_SECRETION	-0.3194302482193846	-0.19367682805848507	0.8464289368094426	1.0	1.0	10	CGA,LEP,TMF1,TBX3
HP_GENERALIZED_LIPODYSTROPHY	0.26159922077687026	0.19344985436532913	0.8466066746010434	1.0	1.0	8	PSMG2,LMNA
GOCC_FILAMENTOUS_ACTIN	-0.2525545190537682	-0.19328315575266508	0.8467372173577852	1.0	1.0	27	ESPN,JAM3,MICAL2,MYO1C,PRICKLE4,MYO6,LDB3,MYO18B
HP_ABNORMALITY_OF_THE_AMNIOTIC_FLUID	-0.19469468630653664	-0.19300854225681618	0.8469522781245407	1.0	1.0	345	WDR35,DOK7,SNRPN,TCTN1,WDR73,MEG3,DYNC2LI1,ERBB3,GLDN,PIGV,AVPR2,AGT,ZBTB42,NEK9,PTH1R,SLC26A3,TAPT1,ABCC6,PNPO,HBA2,RET,KDM3B,TCTN3,PCGF2,ALB,PIGO,TRIP11,GPC3,GRM7,KIAA0586,DALRD3,CEP290,MADD,SIN3A,MYH11,B9D1,WNT4,SLC25A46,RPGRIP1,TMEM67,ERCC4,SLC27A4,LTBP3,IGF2,FIG4,HSD17B4,FLNB,SLC25A24,GLE1,TTC37,TBCK,FUT8,SEC24C,GREB1L,CALCRL,SEMA3E,MAGED2,HBA1,FGF20,ATP8B1,SLC5A7,RREB1,SHOC2,ERGIC1,CLCNKA,AGTR1,HSPA9,TOR1A,TXNDC15,DHPS,FGFR3,CSPP1,CLCN7,ALG1,NEK8,H19,SLC35D1,COQ7,PIGQ,LIFR,GLI3,ABCB4,GPC4,PBX1,ITGA8,CNTNAP1,LMOD1,FBN1,TCTN2,DMPK,BUB3,PGAP3,PIGN,TP63,SPOP,BNC2,TMCO1,B9D2,GATA1,MTHFR,SOX17,ENPP1
GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION	0.30580021760578796	0.19285403994299632	0.8470732800522867	1.0	1.0	5	APP
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY	0.22799330976398186	0.1926481342996147	0.8472345452461725	1.0	1.0	10	PIK3CD,IPMK,PIK3R6,PIK3CA
