Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	0.39947324522006195	7.032398753195145	2.0301261569646578e-12	2.983920044385968e-08	2.7126176595515035e-09	340	FOLR1,MCAM,P4HB,CCR3,MOG,CD209,CD86,HHLA2,CCR1,BTN3A2,CCR9,IL12RB2,SCNN1B,TNFRSF11A,CD6,CD59,CD1B,KIT,CD274,CD14,ULBP3,TF,AQP4,CSF2RA,CD24,LY75,VTCN1,ENOX2,HLA-H,RAET1L,CLEC4C,HLA-DRB1,KLRC2,CD40,LY6G5B,ANXA5,SELE,HLA-G,FCER2,PTPRC,IL27RA,CD163L1,CD19,CD69,CD79A,BTN2A2,BTNL8,KLRC4,LILRB1,CD207,FCRL6,IL12RB1,MFGE8,KLRK1,IL2RA,EFNA5,IL7R,CXCR6,ITGAX,CD3D,TMC1,CSF2RB,MS4A1,CLEC4D,GFRA3,CCR7,CD48,ITGB1,CTSB,BTN3A1,TNFRSF9,ADA,TNF,SLAMF1,SLAMF6,SERPINE2,ITGB2,ICAM1,IL31RA,BTN3A3,PRNP,SPN,CD40LG,CD1E,CD2,ASGR2,BTN2A1,CD80,ICOSLG,IL2RG,FOLR3,CALR,CD3G,CD200R1,MPL,CD244,CD8A,ITGAE,BTN1A1,SLC4A3,ITGA4,SEMA7A,CD226,KLRD1,FCGR3A,FCER1G,ASGR1,CD3E,IL13,RAET1G,CCR8,KLRC3,FCGR2B,CXCL10,CLEC4F,CUBN,CLEC4E,P2RX1,CTLA4,PDCD1LG2,CXCR5,FASLG,CD1A,CCR5,NCAM1,FAS,IL2RB,LAG3,XCR1,ITGA6,B2M,ITGA9,IL21R,CD74,PDCD1,RTN4R,EBI3,KLRC1,CLEC6A,VCAM1,IL12B,LY9,CD28,CD27,ULBP2,TNFRSF4,HLA-F,FCN1,CLEC4A,CLEC10A,MAP3K5,TMEM123,ANXA1,CD4,PCSK9,CXCR4,CXCL9,CLEC7A,CD1D,CD1C,CD5,SLAMF9,TLR8,CLEC2D,ABCC4,ULBP1,CCR2,SLAMF7,SLC7A5,CD163,TRPM8,CD79B,CD83,CXCR3,HLA-E,TNFRSF13C
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	0.41123942577327416	6.973644162286039	3.0883464969322083e-12	4.539194098374111e-08	3.7827097343258e-09	454	HMGB2,HLA-DQB1,NLRP10,CD47,FPR3,MOG,CRP,KLK7,LILRB4,HHLA2,CD86,PTPN2,HLA-DPB1,CFP,LGALS9,BTN3A2,KLK5,KIR2DL4,BAX,XCL1,PVRIG,CD59,CD1B,CD300A,FPR2,CD274,KCNN4,HMGB1,SERPING1,C1R,DGKZ,STAP1,LBP,MMP12,PRAM1,CRTAM,BLK,VTCN1,C8G,HLA-H,CD19,GBP1,CD8B,GBP5,EXOSC6,PRKCB,HLA-DRB1,KLRC2,CD40,FOXP3,VAV1,MALT1,LAX1,HMSD,IFI16,HLA-G,FCER2,PLCG2,EIF2B3,PTPRC,HLA-A,FCRL3,IL27RA,CLNK,LIMK1,CSK,LPXN,C1QBP,CD79A,BTN2A2,BTNL8,KLRC4,LILRB1,HLA-DRA,SFPQ,LCP2,SRC,SH2D1A,LIME1,LYN,SLC11A1,CCL19,KLRK1,CFHR1,ITGAM,IL12RB1,CR1L,MS4A1,IL18,FGR,CBLB,IL12A,LTA,CCR7,FZD5,C1RL,C3,LAPTM5,BTN3A1,PIK3CD,ADA,TNF,ZAP70,SLAMF1,CD247,RPS3,SLAMF6,BANK1,PRKDC,ITGB2,BTN3A3,PRNP,KLHL6,HLA-B,CEACAM1,ADORA2B,RIOK3,PLEKHA1,PLD2,IL6,HLA-DMB,CD1E,AIM2,PHB2,ADAM8,POLR3D,BTN2A1,CD80,ICOSLG,UBASH3A,CD38,NR4A3,NMI,IL2,NLRC5,AKIRIN2,PTPN22,CCL5,HSPD1,IL10,CD8A,NCKAP1L,RIPK2,VSIG4,FCHO1,TBX21,SOCS5,C1QC,BTN1A1,CD226,TRAT1,STOML2,KLRD1,IL13,FCER1G,RAET1G,KLRC3,FCGR2B,CR1,SYK,PLSCR1,C1S,ITK,CTLA4,LSM14A,ZBP1,CD1A,SPI1,PRKCQ,NLRP3,IL1B,LAG3,HAVCR2,FYN,MSH2,CARD11,HCK,POLR3G,B2M,YES1,DUSP22,PLCL2,RPS19,MNDA,CD74,C2,IL18R1,BTK,CARD9,MAP3K7,IKBKE,PVR,CLEC6A,IL12B,SASH3,SH2D1B,CD28,HLX,THEMIS,HLA-F,FCN1,LAT2,NFAM1,EREG,SPG21,SLA2,IFNG,NFKBID,IL21,NLRC4,TXK,ATAD5,ANXA1,CD4,IDO1,INPP5D,CR2,CLEC7A,PAK3,XRCC6,COCH,CD1D,C4BPA,CD1C,LCK,POLR3C,IL23A,TLR8,TYROBP,TGFB2,TNFRSF21,IL15,CCR2,CD5L,MYO1G,NCR3,C17orf99,CD79B,FCN3,TNFSF13B,PYHIN1,IRF3,HLA-E,C1QB,RELA,NONO,COLEC11,TEC,PDE4B,MAD2L2,PLA2G4A,PTAFR,SH2B2,C1QA
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.4637537629994107	6.935784063840116	4.0397426492230745e-12	5.937651592624604e-08	4.567395189098519e-09	235	CD320,NCK1,LILRB4,CD209,CD86,CRP,GPR183,HHLA2,LGALS9,HLA-DPB1,CCDC88B,XCL1,BST1,CD6,CD300A,CD274,HMGB1,CSF2RA,CRTAM,BLK,CD24,NCK2,VTCN1,GSTP1,HLA-DRB1,CD40,FOXP3,HLA-G,IL34,PTPRC,IL27RA,HLA-A,FCRL3,CLECL1,TNFAIP3,BTN2A2,LILRB1,CD70,RAC2,IL12RB1,LYN,CCL19,CEBPB,IL2RA,PELI1,SOS1,CSF2RB,TNFSF9,IL18,IL12A,SCRIB,TLR9,SOX11,ADA,ZAP70,SLAMF1,RPS3,PRNP,SPN,CD40LG,IL7,EPHB2,GLMN,IL6,HLA-DMB,PLA2G2D,CD80,ICOSLG,GAL,CD38,IL27,PNP,IL2,PTPN22,MPL,CCL5,IL10,NCKAP1L,RIPK2,VSIG4,LILRB2,IKZF3,FCGR3A,ARG1,IL13,CD3E,JAK3,FCGR2B,CR1,CCL8,SYK,CTLA4,CSF1R,PDCD1LG2,PRKCQ,IL1B,CSF2,HAVCR2,CARD11,MYD88,MNDA,CD74,EBI3,BTK,LST1,IL20RB,RASAL3,VCAM1,IL12B,SASH3,SLC7A1,CD28,CASP3,TNFRSF4,AIF1,IL21,ATAD5,ANXA1,IDO1,LMO1,CORO1A,HLA-DPA1,INPP5D,CD1D,IL23A,TYROBP,TNFRSF1B,IL15,TNFRSF21,CCR2,ST6GAL1,TNFSF13B,EFNB1,GPNMB,HLA-E,TACR1,TMIGD2,IL1A,ARG2,IL4I1,IRF1,TNFRSF13C
GOBP_REGULATION_OF_T_CELL_ACTIVATION	0.41537758631447774	6.876882160229667	6.1176673743862035e-12	8.991739108843433e-08	6.422676790623458e-09	314	HLA-DQB1,NCK1,CD47,TOX,LGALS1,LILRB4,CD209,CD86,HHLA2,PTPN2,HLA-DPB1,LGALS9,CCDC88B,XCL1,CD6,CD300A,CD274,HMGB1,CRTAM,CD24,NCK2,HLA-DRB5,VTCN1,HLA-DMA,HLA-DRB1,FOXP3,CCL2,VAV1,MALT1,LAX1,HLA-G,SIRPA,PTPRC,IL27RA,HLA-A,CLECL1,CSK,HLA-DRA,TCF7,BTN2A2,LILRB1,CD70,SRC,RAC2,IL12RB1,LYN,CCL19,CEBPB,KLRK1,PELI1,IL2RA,HLA-DOA,HLA-DQA1,IL7R,SOS1,SOCS1,TNFSF9,IL18,CBLB,IL12A,CCR7,SCRIB,MDK,IFNB1,TNFAIP8L2,LAPTM5,SOX4,ADA,ZAP70,SLAMF1,RPS3,EFNB2,PRNP,SIRPG,SPN,CD40LG,IL7,CEACAM1,GLMN,IL6,HLA-DMB,PLA2G2D,CD2,ADAM8,IRF4,CD80,ICOSLG,IL27,PNP,IL2,FANCA,ICOS,PTPN22,HLA-DOB,CCL5,HSPD1,IL10,SIRPB1,NCKAP1L,RIPK2,LAT,VSIG4,FCHO1,TBX21,SOCS5,LILRB2,VNN1,ARG1,CD3E,JAK3,FCGR2B,RUNX3,CR1,PAG1,SYK,SIT1,CTLA4,PDCD1LG2,PRKCQ,NLRP3,IL1B,LAG3,HAVCR2,FYN,CARD11,YES1,B2M,DUSP22,ZNF683,CD74,EBI3,IL20RB,MAP3K8,RASAL3,VCAM1,IL12B,SASH3,SLC7A1,CD28,CD27,HLX,TIGIT,CASP3,HLA-DQA2,FANCD2,CYP26B1,PRDM1,AIF1,IFNG,NFKBID,IL21,ANXA1,CD4,IDO1,LMO1,CORO1A,IL1RL2,HLA-DPA1,CD1D,CD5,LCK,IL23A,TNFRSF1B,TNFRSF21,IL15,TNFSF14,CCR2,TNFSF13B,PRELID1,EFNB1,GPNMB,CD83,HLA-E,TMIGD2,IL4I1,ARG2,IL1A,IRF1,CBFB,TNFRSF13C
GOBP_REGULATION_OF_CELL_CELL_ADHESION	0.3947783698199397	6.860438488557264	6.864949913483325e-12	1.0090107482874089e-07	6.726735588558527e-09	411	HLA-DQB1,NCK1,NOTCH1,CD47,LGALS1,LILRB4,CD209,CD86,HHLA2,PTPN2,HLA-DPB1,LGALS9,CCDC88B,XCL1,CD6,CD300A,CD274,EPCAM,HMGB1,TRPV4,CRTAM,BLK,CD24,NCK2,HLA-DRB5,VTCN1,ETS1,HLA-DMA,HLA-DRB1,EMILIN2,FOXP3,F11R,VAV1,IRAK1,CCL2,MALT1,LAX1,SELE,HLA-G,IRF1,SIRPA,PTPRC,IL27RA,HLA-A,FUT9,MAPK14,CLECL1,CSK,HLA-DRA,BTN2A2,BMP6,LILRB1,CD70,CHST4,SRC,IL12RB1,LYN,CCL19,CEBPB,UBASH3B,PELI1,KLRK1,NODAL,IL2RA,EFNA5,CCL25,HLA-DOA,IL7R,SOCS1,TNFSF9,IL18,CBLB,FUT7,IL12A,CCR7,SCRIB,PRKCA,MDK,IFNB1,PPARA,ASS1,TNFAIP8L2,YTHDF2,CHST2,LAPTM5,SOX4,ADA,TNF,GCNT2,ZAP70,C1QTNF1,RPS3,VEGFA,EFNB2,SERPINE2,SLAMF1,ITGB2,PRNP,SIRPG,SPN,CD40LG,IL7,CEACAM1,GLMN,IL6,AKNA,HLA-DMB,PLA2G2D,MAPK7,ADAM8,CD80,ICOSLG,NR4A3,PNP,IL2,ICOS,PTPN22,HLA-DOB,CCL5,HLA-DQA1,IL10,SIRPB1,HSPD1,NCKAP1L,RIPK2,PPM1F,VSIG4,FCHO1,TBX21,SOCS5,PODXL,LILRB2,ADAM19,ITGA4,EPHB3,VNN1,ARG1,CD3E,JAK3,FCGR2B,RUNX3,CXCL13,ST3GAL4,CR1,PAG1,SYK,CTLA4,PDCD1LG2,FXYD5,SPI1,PRKCQ,NLRP3,MYO10,IL1B,LAG3,GTPBP4,HAVCR2,WNT1,FYN,CARD11,YES1,B2M,DUSP22,MBP,CD74,EBI3,FUT3,IL20RB,MAP3K8,PCDH8,RASAL3,VCAM1,IL12B,SASH3,FUT4,CX3CL1,SLC7A1,CD28,CD27,HLX,TIGIT,CASP3,HLA-DQA2,AIF1,IFNG,NFKBID,IL21,ANXA1,CD4,IDO1,SERPINF2,CORO1A,IL1RL2,HLA-DPA1,RDX,FERMT3,PLAUR,CD1D,CD5,LCK,IL23A,NF2,TNFRSF21,IL15,TNFSF14,CCR2,TNFSF13B,EFNB1,GPNMB,CD83,HLA-E,RELA,BMP2,TMIGD2,MAD2L2,IL4I1,ARG2,IL1A,PTAFR,CBFB,TNFRSF13C
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	0.37948312078050705	6.783891551259196	1.1698115587182953e-11	1.7193846713059457e-07	1.074618143127594e-08	371	CD47,LILRB3,LILRB4,CD86,PTPN2,LGALS9,XCL1,PVRIG,CD59,SERPINB4,CD300A,CD274,PADI2,SERPING1,CCL3,CD300LF,DGKZ,STAP1,MMP12,CRTAM,BLK,SFRP1,LTF,VTCN1,GBP1,HLA-DRB1,BPI,FOXP3,CCL2,ARRB2,LAX1,IFI16,HLA-G,PTPRC,IL27RA,LPXN,HLA-A,FCRL3,CLNK,TNFAIP3,BTN2A2,LILRB1,SRC,SH2D1A,LYN,CEBPB,UBASH3B,PELI1,KLRK1,IL2RA,GPR18,CCL25,IL7R,CR1L,SOCS1,FGR,SCRIB,TNFAIP8L2,SOX11,LAPTM5,ADA,TNF,SLAMF1,BANK1,IL31RA,PRNP,SPN,HLA-B,CEACAM1,GLMN,PLA2G2D,BCR,GAL,CD80,UBASH3A,SOX9,NMI,IL2,CD200R1,NLRC5,RIN3,HLA-DOB,PTPN22,IL10,NCKAP1L,TMEM176A,TMEM176B,TRIM27,VSIG4,TBX21,C1QC,SOCS5,RHBDF2,LILRB2,MYC,LYAR,KLRD1,CNR2,ARG1,SERPINB9,JAK3,RUNX3,CR1,PAG1,SYK,TBC1D10C,CTLA4,PDCD1LG2,SPI1,LAG3,TYRO3,FYN,CDK6,HCK,YES1,DUSP22,RPS19,MNDA,CD74,PDCD1,GPR55,BTK,LST1,KLRC1,IL20RB,IL12B,CX3CL1,PSMB4,TIGIT,ANGPT1,HLA-F,TSPAN32,SLA2,ANXA1,CD96,IDO1,INPP5D,CR2,PTGER4,C4BPA,TYROBP,TGFB2,TNFRSF21,CCR2,DDT,CST7,HMGB3,HLA-E,SLAMF8,IL4I1,IRF1,CBFB,KIR2DL4
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	0.4568514140576018	6.735205425881411	1.6369849021133965e-11	2.406032092450161e-07	1.4153178877213353e-08	228	HLA-DQB1,CD47,SH2B2,LILRB4,FPR3,MOG,HHLA2,PTPN2,BTN3A2,BAX,PVRIG,CD300A,KIT,FPR2,KCNN4,DGKZ,STAP1,BLK,VTCN1,CD8B,GBP1,PRKCB,HLA-DRB1,KLRC2,CD40,FOXP3,VAV1,MALT1,LAX1,HLA-G,LPXN,EIF2B3,PTPRC,HLA-A,FCRL3,PLCG2,CD19,LIMK1,CSK,CD79A,BTN2A2,LILRB1,LCP2,SRC,SH2D1A,LIME1,LYN,KLRK1,SOS1,MS4A1,FGR,CLEC4D,CCR7,LAPTM5,PIK3CD,ADA,ZAP70,CD247,RPS3,BANK1,KLHL6,PRNP,CEACAM1,PLD2,BTN2A1,UBASH3A,ICOSLG,CD38,NR4A3,CD200R1,PTPN22,CD8A,NCKAP1L,RIPK2,BTN1A1,FCHO1,LILRB2,CD226,TRAT1,STOML2,KLRD1,FCER1G,FCGR2B,CR1,CLEC4E,SYK,PLSCR1,ITK,CTLA4,PRKCQ,FYN,HCK,YES1,BTLA,MNDA,PLCL2,DUSP22,BTK,KLRC1,MAP3K7,CLEC6A,CD28,THEMIS,FCN1,LAT2,NFAM1,SLA2,NFKBID,TXK,INPP5D,CR2,CLEC7A,PAK3,LCK,TYROBP,TNFRSF21,KIR2DL1,MYO1G,NCR3,CD79B,PDE4B,FCGR1B
GOBP_T_CELL_ACTIVATION	0.40348058028680006	6.724761957234441	1.7587973408548347e-11	2.58507378059214e-07	1.4361557397713535e-08	457	HLA-DQB1,NCK1,CD47,TOX,LGALS1,LILRB4,CD209,GPR183,CD86,HHLA2,DOCK2,PTPN2,HLA-DPB1,LGALS9,BAX,CXADR,CCDC88B,CCR9,XCL1,CD6,MSN,CD300A,KIT,CCND3,CD274,ZFP36L2,HMGB1,JMJD6,MYH9,CRTAM,CD24,IFNE,NCK2,HLA-DRB5,VTCN1,CD8B,HLA-DMA,HLA-DRB1,FOXP3,CCL2,VAV1,MALT1,LAX1,HLA-G,RAB27A,SIRPA,PTPRC,IL27RA,ADAM17,HLA-A,CLECL1,CSK,HLA-DRA,TCF7,BTN2A2,LILRB1,CD70,SRC,RPS6,RAC2,LYN,SLC11A1,CCL19,PSMB10,CEBPB,PELI1,WDFY4,KLRK1,IL2RA,GPR18,HLA-DOA,IL7R,SOS1,CD3D,SOCS1,TNFSF9,IL18,FKBP1A,CLEC4D,CBLB,FUT7,IL12A,CCR7,SCRIB,CD48,IL12RB1,FZD5,MDK,IFNB1,TNFAIP8L2,PIK3R6,LAPTM5,BTN3A1,PIK3CD,SOX4,ADA,ZAP70,SLAMF1,RPS3,BCL11B,SLAMF6,CDH26,PRKDC,EFNB2,ICAM1,PRNP,SIRPG,SPN,CD40LG,IL7,CEACAM1,GLMN,IL6,HLA-DMB,PLA2G2D,SRF,CD2,ADAM8,IRF4,NCAPH2,CD80,ICOSLG,IL27,NKG7,CD3G,DDOST,PNP,IL2,FANCA,ICOS,NLRC3,PTPN22,HLA-DOB,CCL5,HLA-DQA1,IL10,CD8A,SIRPB1,HSPD1,NCKAP1L,RIPK2,LAT,VSIG4,FCHO1,TBX21,SOCS5,CD7,LILRB2,TRAF3IP2,LCP1,STOML2,VNN1,ARG1,FCER1G,CD3E,JAK3,FCGR2B,RUNX3,CR1,CLEC4E,PAG1,CHD7,SYK,SIT1,ITK,CTLA4,PDCD1LG2,ELF4,SPI1,PRKCQ,NLRP3,IL1B,LAG3,FZD7,HAVCR2,WNT1,FYN,CARD11,WAS,CDK6,YES1,B2M,DUSP22,ZNF683,CD74,IL18R1,EBI3,KLRC1,IL20RB,MAP3K8,RASAL3,VCAM1,IL12B,SASH3,SEMA4A,LY9,SLC7A1,CD28,CD27,HLX,TIGIT,THEMIS,CASP3,TNFRSF4,HLA-DQA2,FANCD2,CLEC4A,CYP26B1,PRDM1,AIF1,GSN,SLA2,IFNG,NFKBID,IL21,PRR7,NHEJ1,ANXA1,CD4,IDO1,LMO1,CORO1A,IL1RL2,HLA-DPA1,EOMES,CLEC7A,PTGER4,APBB1IP,CD1D,CD1C,CD5,LCK,SLAMF9,TREML2,IL23A,TNFRSF1B,TNFRSF21,IL15,SLAMF7,CCR2,TNFSF14,TNFSF13B,RELB,PRELID1,ATG5,EFNB1,GPNMB,CD83,HLA-E,TMIGD2,IL4I1,ARG2,IL1A,IRF1,CBFB,TNFRSF13C
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	0.4503881903388983	6.618677531066246	3.624264735296889e-11	5.326947030148688e-07	2.8036548989154564e-08	231	HLA-DQB1,NCK1,CD47,LGALS1,LILRB4,CD209,CD86,HHLA2,LGALS9,HLA-DPB1,CCDC88B,XCL1,CD6,CD274,HMGB1,CD24,NCK2,HLA-DRB5,VTCN1,ETS1,HLA-DMA,HLA-DRB1,FOXP3,CCL2,VAV1,MALT1,IRAK1,SELE,HLA-G,SIRPA,PTPRC,IL27RA,HLA-A,CLECL1,CSK,HLA-DRA,BTN2A2,LILRB1,CD70,CHST4,SRC,IL12RB1,LYN,CCL19,KLRK1,HLA-DQA1,IL2RA,HLA-DOA,IL7R,SOCS1,TNFSF9,IL18,FUT7,IL12A,CCR7,MDK,CHST2,SOX4,ADA,TNF,ZAP70,SLAMF1,RPS3,EFNB2,ITGB2,SIRPG,CD40LG,IL7,IL6,HLA-DMB,ADAM8,CD80,ICOSLG,NR4A3,PNP,ICOS,IL2,PTPN22,CCL5,HLA-DOB,HSPD1,NCKAP1L,SIRPB1,RIPK2,FCHO1,SOCS5,LILRB2,ITGA4,VNN1,CD3E,JAK3,RUNX3,CR1,ST3GAL4,SYK,PDCD1LG2,PRKCQ,NLRP3,IL1B,HAVCR2,FYN,CARD11,YES1,B2M,CD74,EBI3,MAP3K8,RASAL3,VCAM1,IL12B,SASH3,FUT4,SLC7A1,CD28,CD27,HLX,HLA-DQA2,AIF1,IFNG,NFKBID,IL21,ANXA1,CD4,CORO1A,IL1RL2,HLA-DPA1,CD1D,CD5,LCK,IL23A,IL15,TNFSF14,CCR2,TNFSF13B,CD83,EFNB1,HLA-E,RELA,TMIGD2,IL1A,IL4I1,PTAFR,CBFB,TNFRSF13C
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	0.41118058522412276	6.567347349787449	5.121947449465127e-11	7.528235324016919e-07	3.7154116959544016e-08	303	NOTCH1,CD86,LGALS9,CD6,IL12RB2,TNFRSF11A,CD274,CD14,IL10RA,CCL3,STAP1,LBP,LTF,SLPI,TNIP3,S100A7,GSTP1,BPI,FOXP3,CCL2,CMPK2,MALT1,IRAK1,SCARB1,OPRK1,SELE,SIRPA,GFI1,VIM,ADAM17,PLCG2,TNFAIP3,CARD16,BMP6,LILRB1,CXCL5,SLC11A1,LYN,KLRK1,CEBPB,PELI1,CARD17,NLRP7,CSF2RB,IL18,CXCL2,IL12A,LTA,CCR7,EDN1,MAP2K3,PRKCA,SOD2,TLR9,ASS1,TNF,CDK4,PLSCR3,CASP1,HSF1,EPHB2,IL6,CXCL1,BCR,MPO,CD80,CDK19,MRC1,AKIRIN2,PTPN22,CCL5,ALPL,RIPK2,IRF8,LILRB2,IL13,CNR2,CXCL6,CXCL10,PTGFR,CXCL13,PDCD1LG2,RPS6KA3,CXCL3,CLDN1,SPI1,FASLG,CCR5,IL1B,CSF2,IRAK2,ADM,HCK,MYD88,PF4V1,DAB2IP,PTGS2,CARD9,PLAA,VCAM1,IL12B,CX3CL1,ANKRD1,LDOC1,NFKBIB,CXCL11,TLR2,HDAC2,PPARD,CD96,IDO1,CXCL9,PTGER4,GJB6,TNFRSF1B,S100A9,IL18BP,TSPO,TLR1,PTGIR,TLR6,S100A8,CD180,IRF5,PDE4B,IL1A
HP_ABNORMAL_LEUKOCYTE_COUNT	0.3718967105934383	6.5620176447275	5.3084532327556425e-11	7.802362170794552e-07	3.7154116959544016e-08	352	ARHGAP31,NOTCH1,MMACHC,DOCK2,ADAMTS3,MSN,XRCC2,KIT,RPL35A,CDCA7,RPS7,FANCC,CFTR,PML,PRF1,HLA-DRB1,CD40,FOXP3,IRAK1,RAB27A,PTPRC,GFI1,FANCE,CD19,CD79A,TNFAIP3,LCP2,SH2D1A,RAC2,IL2RA,IL7R,PPIL1,CD3D,MCM10,SOCS1,MS4A1,TRAF3,IKZF1,PRDX1,GTF2E2,PIK3CD,ADA,ZAP70,CD247,BCL11B,RPS17,CLPB,ITGB2,SLC35C1,RRAS2,RPS10,CD40LG,IL7,DNMT3B,GINS1,BCR,IL2RG,STAT4,CALR,CD3G,PNP,ICOS,FANCA,RAD51,AMN,PTPN22,MPL,CD8A,NCKAP1L,LAT,FCHO1,MYC,IKZF3,SLC7A7,CD3E,JAK3,LBR,CUBN,IVNS1ABP,SYK,RPS20,IFNGR1,ITK,PSMB9,CTLA4,SPINK1,FASLG,PIGA,FAS,ETV6,WAS,FANCB,MYD88,RPS19,BTK,HYOU1,CARD9,NRAS,DKC1,RPL5,PSMB4,FANCL,LMNB2,CASP10,EXTL3,TCF3,IFNG,NHEJ1,CD4,TCN2,CORO1A,CBL,CXCR4,CR2,FERMT3,FANCG,RFWD3,STX11,BACH2,SEC61A1,LCK,BLM,ARPC1B,CIITA,DCLRE1C,COG4,MEFV,HTRA2,CD79B,NFKB2,UNC13D,RECQL4,AK2,MAD2L2,UBE2T,TNFRSF13C
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	0.37677283713378906	6.514645928514198	7.286131805754068e-11	1.0709144108167479e-06	4.750349531512251e-08	391	MMP8,HMGB2,GPRC5B,EDN3,ALOX5AP,NLRP10,CD47,LGALS1,KLK7,CCR1,LGALS9,TNFRSF1A,KLK5,XCL1,DNM1L,OASL,TNFRSF11A,PLA2G7,FPR2,TRPV4,CCL7,CCL3,STAP1,LBP,MMP12,NOD1,CRTAM,CAMK1D,S100A7,ETS1,EDN2,GBP5,EMILIN2,LGMN,NDEL1,VAV1,CCL4,KLRC2,IFI16,HLA-G,IL34,ADAM17,PLCG2,CLNK,C1QBP,SFPQ,SUCNR1,BMP6,SRC,SH2D1A,RAC2,LYN,CCL19,CEBPB,KLRK1,CTSC,IL18,AKIRIN1,IL12A,LTA,GHRL,CCR7,EDN1,TLR10,PRKCA,OSM,MDK,TLR9,C3,TNF,SLAMF1,VEGFA,SLAMF6,PRKDC,CASP1,ADORA2B,RIOK3,IL6,AIM2,ADAM8,POLR3D,USF1,CALR,CREB3L3,NKG7,CDK19,NMI,IL2,NLRC5,AKIRIN2,CCL5,NCKAP1L,RIPK2,OPTN,PPM1F,LILRA5,CD226,FLNA,KLRD1,XCL2,ARG1,RAET1G,KLRC3,CXCL10,CXCL13,TRIM15,SYK,PLSCR1,MET,LSM14A,CSF1R,ZBP1,SPI1,IL1B,LAG3,HAVCR2,FYN,HCK,POLR3G,NTRK3,RPS19,MNDA,CD74,TRADD,PTGS2,BTK,CARD9,MAP3K7,IKBKE,PVR,CLEC6A,TSLP,IL12B,CCL26,CX3CL1,SH2D1B,CD28,S100A12,TLR2,CYBA,STK24,HLA-F,FCN1,AIF1,EREG,GPSM3,IFNG,IL21,NLRC4,TXK,IDO1,SERPINF2,CXCR4,SCARF1,CLEC7A,PAK3,XRCC6,PTGER4,COCH,CD1D,FGF2,POLR3C,LY96,IL23A,TLR8,TYROBP,APP,LPL,IL15,TNFSF14,CCR2,S100A9,DDT,NCR3,S100A8,PYHIN1,IRF3,CD180,HLA-E,NONO,PLA2G2A,KIR2DL4
GOBP_T_CELL_PROLIFERATION	0.454677104779639	6.511638768451582	7.433531039922558e-11	1.0925798730188063e-06	4.750349531512251e-08	191	NCK1,LILRB4,CD209,CD86,DOCK2,HHLA2,LGALS9,HLA-DPB1,BAX,CCDC88B,XCL1,CD6,MSN,CCND3,CD274,HMGB1,CRTAM,CD24,NCK2,VTCN1,HLA-DRB1,FOXP3,MALT1,HLA-G,PTPRC,IL27RA,HLA-A,CLECL1,BTN2A2,LILRB1,CD70,RPS6,RAC2,IL12RB1,SLC11A1,CCL19,PSMB10,CEBPB,IL2RA,PELI1,SOS1,TNFSF9,IL18,CBLB,SCRIB,BTN3A1,ZAP70,SLAMF1,RPS3,PRNP,SPN,CD40LG,GLMN,IL6,HLA-DMB,PLA2G2D,CD80,ICOSLG,IL27,PNP,IL2,PTPN22,CCL5,IL10,NCKAP1L,RIPK2,VSIG4,LILRB2,ARG1,CD3E,JAK3,CR1,SYK,CTLA4,PDCD1LG2,ELF4,PRKCQ,IL1B,HAVCR2,FYN,CARD11,EBI3,IL20RB,RASAL3,VCAM1,IL12B,SASH3,SLC7A1,CD28,CASP3,TNFRSF4,AIF1,IL21,ANXA1,IDO1,LMO1,CORO1A,HLA-DPA1,CD1D,IL23A,TNFRSF1B,IL15,TNFRSF21,TNFSF14,CCR2,TNFSF13B,EFNB1,GPNMB,HLA-E,TMIGD2,IL1A,ARG2,IL4I1,IRF1,TNFRSF13C
